id,ticker,headline,source,published_at,url,sentiment_score,sentiment_label
416,AMZN,Too Many Ebooks? 8 Quick Tips to Help Manage Your Amazon Kindle Content,PCMag.com,2026-06-17 18:03:42,https://uk.pcmag.com/ebook-readers/139720/too-many-ebooks-8-quick-tips-to-manage-your-amazon-kindle-content,0.5267,POSITIVE
13,AAPL,Stars and Swipes: New York is having a moment. The Big Apple is back,TheJournal.ie,2026-06-17 18:00:51,https://www.thejournal.ie/readme/new-york-is-back-7073570-Jun2026/,0.0,NEUTRAL
417,AMZN,Abarca Health And LucyRx To Merge Into Alternative To Big Three PBMs,Forbes,2026-06-17 18:00:50,https://www.forbes.com/sites/brucejapsen/2026/06/17/pbms-abarca-and-lucyrx-to-merge-as-public-seeks--prescription-competition/,0.0,NEUTRAL
418,AMZN,"Velotric e-bikes up to $862 off starting from $999, Segway Early Prime 50% off e-scooter discounts + up to $405 extra savings, more",Electrek,2026-06-17 18:00:00,http://electrek.co/2026/06/17/velotric-e-bikes-starting-from-999-segway-early-prime-electric-scooter-savings-more/,0.0,NEUTRAL
206,TSLA,"Velotric e-bikes up to $862 off starting from $999, Segway Early Prime 50% off e-scooter discounts + up to $405 extra savings, more",Electrek,2026-06-17 18:00:00,http://electrek.co/2026/06/17/velotric-e-bikes-starting-from-999-segway-early-prime-electric-scooter-savings-more/,0.0,NEUTRAL
14,AAPL,"Velotric e-bikes up to $862 off starting from $999, Segway Early Prime 50% off e-scooter discounts + up to $405 extra savings, more",Electrek,2026-06-17 18:00:00,http://electrek.co/2026/06/17/velotric-e-bikes-starting-from-999-segway-early-prime-electric-scooter-savings-more/,0.0,NEUTRAL
642,INFY.NS,US Federal Reserve holds rates steady at Kevin Warsh's first FOMC meeting,The Times of India,2026-06-17 17:55:13,https://economictimes.indiatimes.com/markets/us-stocks/news/us-federal-reserve-holds-rates-steady-at-kevin-warshs-first-fomc-meeting/articleshow/131808769.cms,0.0,NEUTRAL
838,WIPRO.NS,US Federal Reserve holds rates steady at Kevin Warsh's first FOMC meeting,The Times of India,2026-06-17 17:55:13,https://economictimes.indiatimes.com/markets/us-stocks/news/us-federal-reserve-holds-rates-steady-at-kevin-warshs-first-fomc-meeting/articleshow/131808769.cms,0.0,NEUTRAL
746,HDFCBANK.NS,US Federal Reserve holds rates steady at Kevin Warsh's first FOMC meeting,The Times of India,2026-06-17 17:55:13,https://economictimes.indiatimes.com/markets/us-stocks/news/us-federal-reserve-holds-rates-steady-at-kevin-warshs-first-fomc-meeting/articleshow/131808769.cms,0.0,NEUTRAL
113,MSFT,Vercel launches a new framework and enterprise controls for agentic AI infrastructure,SiliconANGLE News,2026-06-17 17:45:54,https://siliconangle.com/2026/06/17/vercel-launches-new-framework-enterprise-controls-agentic-ai-infrastructure/,0.0,NEUTRAL
419,AMZN,Vercel launches a new framework and enterprise controls for agentic AI infrastructure,SiliconANGLE News,2026-06-17 17:45:54,https://siliconangle.com/2026/06/17/vercel-launches-new-framework-enterprise-controls-agentic-ai-infrastructure/,0.0,NEUTRAL
420,AMZN,SpaceX’s surging stock just turned its valuation into an acquisition weapon,The Next Web,2026-06-17 17:45:14,https://thenextweb.com/news/spacex-valuation-cursor-acquisition-weapon/,-0.296,NEGATIVE
15,AAPL,PodcastOne (Nasdaq: PODC) to Announce Its Fiscal Year 2026 Financial Results,GlobeNewswire,2026-06-17 17:45:00,https://www.globenewswire.com/news-release/2026/06/17/3313746/0/en/PodcastOne-Nasdaq-PODC-to-Announce-Its-Fiscal-Year-2026-Financial-Results.html,0.0,NEUTRAL
207,TSLA,Elon Musk Net Worth More Than Bitcoin — Could Musk Actually Buy Every BTC on Earth?,Bitcoinfoundation.org,2026-06-17 17:39:31,https://bitcoinfoundation.org/news/bitcoin/elon-musk-net-worth-more-than-bitcoin-could-musk-actually-buy-every-btc-on-earth/,0.2263,POSITIVE
16,AAPL,LiveOne (Nasdaq: LVO) to Announce Its Fiscal Year 2026 Financial Results,GlobeNewswire,2026-06-17 17:35:00,https://www.globenewswire.com/news-release/2026/06/17/3313745/0/en/LiveOne-Nasdaq-LVO-to-Announce-Its-Fiscal-Year-2026-Financial-Results.html,0.0,NEUTRAL
421,AMZN,LiveOne (Nasdaq: LVO) to Announce Its Fiscal Year 2026 Financial Results,GlobeNewswire,2026-06-17 17:35:00,https://www.globenewswire.com/news-release/2026/06/17/3313745/0/en/LiveOne-Nasdaq-LVO-to-Announce-Its-Fiscal-Year-2026-Financial-Results.html,0.0,NEUTRAL
422,AMZN,The Knicks’ Celebratory New York Post Cover Gets Commemorated In a Limited-Edition T-Shirt Release,Rolling Stone,2026-06-17 17:32:02,http://www.rollingstone.com/product-recommendations/style/knicks-new-york-post-nba-champions-cover-t-shirt-buy-online-1235579621/,0.0,NEUTRAL
423,AMZN,"Elon Musk Reacts To Beeple's '1.3 Trillion' Artwork Showing Him Dominating Jeff Bezos, Mark Zuckerberg And Bill Gates: 'So Flattering'",Yahoo Entertainment,2026-06-17 17:31:13,https://finance.yahoo.com/technology/articles/elon-musk-reacts-beeples-1-173113505.html,0.0258,NEUTRAL
114,MSFT,"Elon Musk Reacts To Beeple's '1.3 Trillion' Artwork Showing Him Dominating Jeff Bezos, Mark Zuckerberg And Bill Gates: 'So Flattering'",Yahoo Entertainment,2026-06-17 17:31:13,https://finance.yahoo.com/technology/articles/elon-musk-reacts-beeples-1-173113505.html,0.0258,NEUTRAL
208,TSLA,"Elon Musk Reacts To Beeple's '1.3 Trillion' Artwork Showing Him Dominating Jeff Bezos, Mark Zuckerberg And Bill Gates: 'So Flattering'",Yahoo Entertainment,2026-06-17 17:31:13,https://finance.yahoo.com/technology/articles/elon-musk-reacts-beeples-1-173113505.html,0.0258,NEUTRAL
747,HDFCBANK.NS,Credit flow to bottom tier slows as microfinance lenders turn to safer borrowers: SIDBI-Equifax,The Times of India,2026-06-17 17:26:29,https://economictimes.indiatimes.com/industry/banking/finance/banking/credit-flow-to-bottom-tier-slows-as-microfinance-lenders-turn-to-safer-borrowers-sidbi-equifax/articleshow/131814963.cms,0.6597,POSITIVE
839,WIPRO.NS,Credit flow to bottom tier slows as microfinance lenders turn to safer borrowers: SIDBI-Equifax,The Times of India,2026-06-17 17:26:29,https://economictimes.indiatimes.com/industry/banking/finance/banking/credit-flow-to-bottom-tier-slows-as-microfinance-lenders-turn-to-safer-borrowers-sidbi-equifax/articleshow/131814963.cms,0.6597,POSITIVE
643,INFY.NS,Credit flow to bottom tier slows as microfinance lenders turn to safer borrowers: SIDBI-Equifax,The Times of India,2026-06-17 17:26:29,https://economictimes.indiatimes.com/industry/banking/finance/banking/credit-flow-to-bottom-tier-slows-as-microfinance-lenders-turn-to-safer-borrowers-sidbi-equifax/articleshow/131814963.cms,0.6597,POSITIVE
424,AMZN,AIbirds Was Sitting Right There: Allbirds Changes Name to Smartbird in AI Pivot,Gizmodo.com,2026-06-17 17:20:45,https://gizmodo.com/aibirds-was-sitting-right-there-allbirds-changes-name-to-smartbird-in-ai-pivot-2000773115,0.0,NEUTRAL
425,AMZN,IQM and Real Asset Acquisition Corp. Host Inaugural Capital Markets Day for Investors and Analysts,Financial Post,2026-06-17 17:19:26,https://financialpost.com/pmn/business-wire-news-releases-pmn/iqm-and-real-asset-acquisition-corp-host-inaugural-capital-markets-day-for-investors-and-analysts,0.3612,POSITIVE
426,AMZN,Odyssey raises $310M at a $1.45B valuation to transform AI model simulation,SiliconANGLE News,2026-06-17 17:15:29,https://siliconangle.com/2026/06/17/odyssey-raises-310m-1-45b-valuation-transform-ai-model-simulation/,0.0,NEUTRAL
209,TSLA,Goldman Sachs Has a Great News For Tesla Stock Fans,Biztoc.com,2026-06-17 17:14:23,https://biztoc.com/x/1140efe49c8b7c24,0.6249,POSITIVE
210,TSLA,Retail investors buy more SpaceX shares than the Magnificent Seven combined,Crypto Briefing,2026-06-17 17:08:11,https://cryptobriefing.com/spacex-ipo-retail-investors-magnificent-seven/,0.749,POSITIVE
17,AAPL,Retail investors buy more SpaceX shares than the Magnificent Seven combined,Crypto Briefing,2026-06-17 17:08:11,https://cryptobriefing.com/spacex-ipo-retail-investors-magnificent-seven/,0.749,POSITIVE
427,AMZN,Retail investors buy more SpaceX shares than the Magnificent Seven combined,Crypto Briefing,2026-06-17 17:08:11,https://cryptobriefing.com/spacex-ipo-retail-investors-magnificent-seven/,0.749,POSITIVE
115,MSFT,Retail investors buy more SpaceX shares than the Magnificent Seven combined,Crypto Briefing,2026-06-17 17:08:11,https://cryptobriefing.com/spacex-ipo-retail-investors-magnificent-seven/,0.749,POSITIVE
428,AMZN,Energy Is A Trillion-Dollar Problem for the AI Boom,PRNewswire,2026-06-17 17:00:00,https://www.prnewswire.com/news-releases/energy-is-a-trillion-dollar-problem-for-the-ai-boom-302803356.html,-0.1531,NEGATIVE
297,GOOGL,Energy Is A Trillion-Dollar Problem for the AI Boom,PRNewswire,2026-06-17 17:00:00,https://www.prnewswire.com/news-releases/energy-is-a-trillion-dollar-problem-for-the-ai-boom-302803356.html,-0.1531,NEGATIVE
116,MSFT,Energy Is A Trillion-Dollar Problem for the AI Boom,PRNewswire,2026-06-17 17:00:00,https://www.prnewswire.com/news-releases/energy-is-a-trillion-dollar-problem-for-the-ai-boom-302803356.html,-0.1531,NEGATIVE
18,AAPL,Energy Is A Trillion-Dollar Problem for the AI Boom,PRNewswire,2026-06-17 17:00:00,https://www.prnewswire.com/news-releases/energy-is-a-trillion-dollar-problem-for-the-ai-boom-302803356.html,-0.1531,NEGATIVE
298,GOOGL,"Brinker’s CIO spent years rebuilding restaurant tech. Now, the Chili’s operator is ready to explore more AI",Fortune,2026-06-17 16:53:13,https://fortune.com/2026/06/17/brinker-chilis-cio-restaurant-tech-ai/,0.3612,POSITIVE
644,INFY.NS,"Brinker’s CIO spent years rebuilding restaurant tech. Now, the Chili’s operator is ready to explore more AI",Fortune,2026-06-17 16:53:13,https://fortune.com/2026/06/17/brinker-chilis-cio-restaurant-tech-ai/,0.3612,POSITIVE
117,MSFT,"Brinker’s CIO spent years rebuilding restaurant tech. Now, the Chili’s operator is ready to explore more AI",Fortune,2026-06-17 16:53:13,https://fortune.com/2026/06/17/brinker-chilis-cio-restaurant-tech-ai/,0.3612,POSITIVE
429,AMZN,"Brinker’s CIO spent years rebuilding restaurant tech. Now, the Chili’s operator is ready to explore more AI",Fortune,2026-06-17 16:53:13,https://fortune.com/2026/06/17/brinker-chilis-cio-restaurant-tech-ai/,0.3612,POSITIVE
19,AAPL,Citi launches blockchain platform for tokenized private shares as IPO delays mount,Crypto Briefing,2026-06-17 16:45:49,https://cryptobriefing.com/citi-tokenized-private-shares-ipo-delays/,0.296,POSITIVE
430,AMZN,Get $25 off the heavy-duty basketball goal built to forge the next Jalen Brunson,New York Post,2026-06-17 16:45:45,https://nypost.com/2026/06/17/shopping/save-25-on-this-heavy-duty-basketball-hoop-for-your-jalen-brunson/,0.0,NEUTRAL
118,MSFT,SpaceX stock falls as post-IPO rally loses steam,Quartz India,2026-06-17 16:42:08,https://qz.com/spacex-stock-post-ipo-decline-rally-stalls-061726,-0.3182,NEGATIVE
431,AMZN,SpaceX stock falls as post-IPO rally loses steam,Quartz India,2026-06-17 16:42:08,https://qz.com/spacex-stock-post-ipo-decline-rally-stalls-061726,-0.3182,NEGATIVE
20,AAPL,Retail investors are pouring into SpaceX shares while the Magnificent Seven loses its shine,Crypto Briefing,2026-06-17 16:41:37,https://cryptobriefing.com/retail-investors-spacex-magnificent-seven/,0.5859,POSITIVE
119,MSFT,Retail investors are pouring into SpaceX shares while the Magnificent Seven loses its shine,Crypto Briefing,2026-06-17 16:41:37,https://cryptobriefing.com/retail-investors-spacex-magnificent-seven/,0.5859,POSITIVE
432,AMZN,Retail investors are pouring into SpaceX shares while the Magnificent Seven loses its shine,Crypto Briefing,2026-06-17 16:41:37,https://cryptobriefing.com/retail-investors-spacex-magnificent-seven/,0.5859,POSITIVE
211,TSLA,Retail investors are pouring into SpaceX shares while the Magnificent Seven loses its shine,Crypto Briefing,2026-06-17 16:41:37,https://cryptobriefing.com/retail-investors-spacex-magnificent-seven/,0.5859,POSITIVE
212,TSLA,Tesla Has Only 69 Robotaxis In Texas — But They Are Cheap,Biztoc.com,2026-06-17 16:40:41,https://biztoc.com/x/2ded92347f496d58,0.0,NEUTRAL
213,TSLA,Jim Cramer on SpaceX: “The Long-Term Upside Is Conceivably Unfathomable”,Yahoo Entertainment,2026-06-17 16:38:24,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-spacex-long-term-163824863.html,0.0,NEUTRAL
120,MSFT,"Elon Musk Is Now Worth More Than Jeff Bezos, Sergey Brin And Larry Ellison Combined After SPCX Rally",Yahoo Entertainment,2026-06-17 16:30:49,https://finance.yahoo.com/markets/stocks/articles/elon-musk-now-worth-more-163049853.html,0.2263,POSITIVE
214,TSLA,"Elon Musk Is Now Worth More Than Jeff Bezos, Sergey Brin And Larry Ellison Combined After SPCX Rally",Yahoo Entertainment,2026-06-17 16:30:49,https://finance.yahoo.com/markets/stocks/articles/elon-musk-now-worth-more-163049853.html,0.2263,POSITIVE
21,AAPL,Retail investors have been buying more SpaceX shares than all of the ‘Magnificent Seven’ combined,MarketWatch,2026-06-17 16:29:00,https://www.marketwatch.com/story/retail-investors-have-been-buying-more-spacex-shares-than-all-of-the-magnificent-seven-combined-877f6667,0.3566,POSITIVE
121,MSFT,Retail investors have been buying more SpaceX shares than all of the ‘Magnificent Seven’ combined,MarketWatch,2026-06-17 16:29:00,https://www.marketwatch.com/story/retail-investors-have-been-buying-more-spacex-shares-than-all-of-the-magnificent-seven-combined-877f6667,0.3566,POSITIVE
215,TSLA,Retail investors have been buying more SpaceX shares than all of the ‘Magnificent Seven’ combined,MarketWatch,2026-06-17 16:29:00,https://www.marketwatch.com/story/retail-investors-have-been-buying-more-spacex-shares-than-all-of-the-magnificent-seven-combined-877f6667,0.3566,POSITIVE
22,AAPL,"Dan Ives Has a $400 Price Target on Apple. After WWDC, Here's Whether He's Right",Biztoc.com,2026-06-17 16:28:01,https://biztoc.com/x/dd8f71c7c707140b,0.0,NEUTRAL
433,AMZN,Vistra (VST) Selected As The Preferred Power Provider For A $10 Billion KKR-Backed AI Infrastructure Venture,Yahoo Entertainment,2026-06-17 16:23:49,https://finance.yahoo.com/technology/ai/articles/vistra-vst-selected-preferred-power-162349534.html,0.0,NEUTRAL
434,AMZN,"Allbirds Stock Pumps Again as Sneaker Firm Completes AI Pivot, Rebranding to Smartbird",Decrypt,2026-06-17 16:21:30,https://decrypt.co/371426/allbirds-stock-pumps-sneaker-firm-rebrands-smartbird-ai-pivot,0.0,NEUTRAL
122,MSFT,"SpaceX ‘flippers’ have seller’s remorse after 50% climb, though traders wonder whether hot streak will last",New York Post,2026-06-17 16:20:50,https://nypost.com/2026/06/17/business/spacex-flippers-have-sellers-remorse-after-50-climb-though-traders-wonder-whether-hot-streak-will-last/,-0.2732,NEGATIVE
435,AMZN,"SpaceX ‘flippers’ have seller’s remorse after 50% climb, though traders wonder whether hot streak will last",New York Post,2026-06-17 16:20:50,https://nypost.com/2026/06/17/business/spacex-flippers-have-sellers-remorse-after-50-climb-though-traders-wonder-whether-hot-streak-will-last/,-0.2732,NEGATIVE
436,AMZN,"Allbirds stock surges over 30% after company rebrands to Smartbird, appoints AWS exec as CEO",Biztoc.com,2026-06-17 16:12:03,https://biztoc.com/x/3f56cfaa542e6b2c,0.0,NEUTRAL
437,AMZN,"After SpaceX, Amazon Could Be The Next Best Space Stock",MarketBeat,2026-06-17 16:05:00,https://www.marketbeat.com/originals/after-spacex-amazon-could-be-the-next-best-space-stock/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,0.7096,POSITIVE
438,AMZN,IMHO: I Wouldn’t Blame Libraries for Declining Author Income,Janefriedman.com,2026-06-17 16:00:00,https://janefriedman.com/imho-i-wouldnt-blame-libraries-for-declining-author-income/,-0.34,NEGATIVE
439,AMZN,Wall St rises ahead of first Fed decision under Warsh,PerthNow,2026-06-17 15:59:30,https://www.perthnow.com.au/news/business/markets/wall-st-rises-ahead-of-first-fed-decision-under-warsh-c-22448107,0.0,NEUTRAL
440,AMZN,New: Brightin Star MF 14mm f/2.8 wide-angle full-frame lens for L-mount,Leicarumors.com,2026-06-17 15:55:39,https://leicarumors.com/2026/06/17/new-brightin-star-mf-14mm-f-2-8-wide-angle-full-frame-lens-for-l-mount.aspx/,0.0,NEUTRAL
748,HDFCBANK.NS,Ahead of Market: 10 things that will decide stock market action on Thursday,The Times of India,2026-06-17 15:44:31,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-thursday/articleshow/131805333.cms,0.0,NEUTRAL
441,AMZN,Amazon Stock Slips on Report of Possible Lawsuit That Could Cost Billions,Biztoc.com,2026-06-17 15:41:51,https://biztoc.com/x/21d1fbf2f33752e4,-0.0516,NEGATIVE
442,AMZN,Allbirds Changes Name To Smartbird—Stock Skyrockets Again After AI Pivot,Forbes,2026-06-17 15:41:12,https://www.forbes.com/sites/zacharyfolk/2026/06/17/allbirds-changes-name-to-smartbird-stock-skyrockets-again-after-ai-pivot/,0.0,NEUTRAL
123,MSFT,Wrong-Way AI Trade Costs Florida Stock-Picker $50 Billion,Insurance Journal,2026-06-17 15:35:30,https://www.insurancejournal.com/news/southeast/2026/06/17/874134.htm,0.0,NEUTRAL
443,AMZN,New in Amazon Bedrock AgentCore: Build agents with broader knowledge and continuous learning,Amazon.com,2026-06-17 15:29:36,https://aws.amazon.com/blogs/machine-learning/new-in-amazon-bedrock-agentcore-build-agents-with-broader-knowledge-and-continuous-learning/,0.1779,POSITIVE
444,AMZN,"Don't wait for Amazon Prime Day — I'm a trained barista and I've scouted out 15 great deals on coffee-making essentials you can grab right now, from $4",TechRadar,2026-06-17 15:27:58,https://www.techradar.com/seasonal-sales/dont-wait-for-amazon-prime-day-im-a-trained-barista-and-ive-scouted-out-15-great-deals-on-coffee-making-essentials-you-can-grab-right-now-from-usd4,0.5547,POSITIVE
23,AAPL,Jim Cramer Wonders Whether Nvidia Corp (NVDA)’s Becoming Like Apple,Biztoc.com,2026-06-17 15:26:28,https://biztoc.com/x/f296dfbe4aab7f4c,0.3612,POSITIVE
24,AAPL,Stocks Mixed Ahead of FOMC Meeting Results,Barchart.com,2026-06-17 15:22:57,https://www.barchart.com/story/news/2518246/stocks-mixed-ahead-of-fomc-meeting-results,0.0,NEUTRAL
216,TSLA,Stocks Mixed Ahead of FOMC Meeting Results,Barchart.com,2026-06-17 15:22:57,https://www.barchart.com/story/news/2518246/stocks-mixed-ahead-of-fomc-meeting-results,0.0,NEUTRAL
